WORD	EXPRESSED_MORAL
millennium	-0.5244381212396547
editorial	0.7310618183691986
creator	0.8619259527768008
gang	-0.8405664672609419
aggressive	1.0511645092628896
mirror	-0.6319142633001321
delta	-0.825192091288045
morris	-0.7675465208012611
inch	-0.5980166625231504
dome	-0.9166972283273936
neighbour	-1.7570220971902015
cluster	-1.0476445551030338
unify	-0.5804338371381164
specimen	-0.8198353359475732
congressman	-0.5591563765192404
prohibition	-0.6105693257413805
excess	0.6543806267436594
garrison	-1.668256178498268
transaction	-0.5713817186187953
trophy	-1.0834975021425637
corp	-1.7068867241032422
syndrome	0.5479840892367065
frontier	-1.1615165835246444
napoleon	0.683097084518522
diamond	-0.7500027120113373
caucus	-0.956965552875772
wright	0.9969249051064252
substitute	0.5071026900550349
designer	0.8158083233283833
relocate	-1.085945631028153
archive	-1.3022660426795485
identification	0.5664416009094566
ruin	-0.6443613455630839
beautiful	1.1687596895499155
genome	-0.5891216122545302
rivalry	-0.8893916835077107
equally	0.7799875433556736
archbishop	-0.6259638163610362
acquisition	-0.7527878551045433
mutual	0.6797366957180202
capitol	-1.3107921900227666
protocol	-0.8784836379636545
strait	-1.3988184190820905
vulnerable	0.5050049684941769
extensively	-0.8018959710607305
cuisine	-1.124493736155273
ferry	-0.7970760392490774
accusation	0.5245665069669485
radar	-0.6165910493582487
gordon	0.7263799495121931
chamberlain	-0.6309218811802566
patron	-0.5650977992918342
arsenal	-1.1709260013885796
sheet	-1.0076452675275505
abstract	0.9872356373816727
weekend	-0.7602667727041991
abbey	-1.2634854265488684
healthy	1.4241587091237309
mature	0.6844917028211057
nurse	-0.5408881392795593
holder	-0.6177105074748397
remote	-0.5256856931373477
exploration	0.6905907611362636
fantasy	0.5420929091051221
harbour	-0.7237446142826229
sword	-0.933489662827924
burial	-0.5117791965603828
architectural	-0.500620775623247
quick	1.2644480503440718
biographer	0.6461957934079692
considerably	-0.5424895638134329
motivate	0.6637985110282898
truck	-0.5013120841467753
beauty	0.5803367972839624
wildlife	-0.5179142004344612
sensitive	0.9939080069307238
racism	0.5518125826492906
wooden	-0.917550704907626
clergy	-0.6248561268439516
metro	-1.1256331607000902
parade	-0.5581971609499305
explosion	0.6573852365836501
cinema	-0.5905083427205682
server	-1.293454654281959
disagree	0.7398266893578693
versus	0.714770031394437
merger	-0.6561468308791518
taiwan	0.8267728695645928
patrol	-0.5229205223731697
veto	-0.5778912631794809
beijing	0.6078835830994649
singapore	-0.5775089082599152
youtube	0.8616591810714453
perry	0.5271700409357436
ethical	0.9357971083372832
civic	0.5645820898935199
temporarily	-1.0226571643725038
trinity	0.540380222373642
attain	0.6633305685827509
ancestry	-0.7286777831614017
hell	0.6500432818429545
donor	-0.8471463546156883
prevention	0.8664733962505125
mild	1.2751174541190269
privacy	0.5746655722614378
realm	-1.2966644451953468
politics	1.0854298847261816
span	-0.5584820776712149
counterpart	-1.215902104275301
journalism	0.7204658127448056
cannon	-0.9144821416120976
fold	-0.5254128164233407
extinct	-0.5853291144594549
battlefield	-1.4550571236759424
sheep	-1.2526940144598484
palestine	0.8183292653411627
nevada	0.5914027278777212
embassy	-1.3943393817171454
ryan	0.5511365453712642
campbell	-0.7219178140512668
joke	0.714433841756545
admission	0.628825249383226
evaluate	0.8722389246104285
regain	-0.5254222301300615
elevate	0.6341105536557734
runner	0.5825277774711141
battleship	-1.0155692989937959
feeling	0.5313863484188914
cheap	0.723821778781712
constituent	-1.019545009592548
homeland	-1.4229433918371797
racist	1.1625911216251552
fascist	0.8060605659848079
villa	-1.800707953516394
autobiography	0.684040165389888
skull	-0.7454991017875727
intermediate	0.8318607375258579
mutation	0.5071349165518768
blind	0.7974034535000101
informal	0.8999295700341463
turner	0.9578675399534404
anthem	-0.7478293930180371
stake	-0.9119443190575112
epic	-0.5187144293449819
accuracy	0.7617036256124265
bulk	-0.6708913994953036
phoenix	-0.5902816747839097
populate	-0.6807558247819543
presentation	0.7884817172307521
hemisphere	-0.7445393815287389
analyst	0.5260633101570421
excessive	1.285707124276087
holocaust	0.6830392124829814
delegation	-1.2941658191848546
infinite	1.1962625300511718
corrupt	0.6534132638480514
hostile	0.6078740474767983
montana	0.5969567110296339
arch	-0.6723671238869429
proponent	0.6935618706047535
automatic	0.6254133898764849
enormous	0.6072140862233937
salvation	0.8860878457780927
palm	-0.5286683681188151
alphabet	-1.5513232136145234
rite	-1.0947272940538824
walker	0.6859654830768704
permanently	-1.1057443632744253
hoover	1.1244708530721257
graphic	1.1774900433374569
merit	0.5599553456995636
lodge	-0.6884702277602628
pink	0.7742327195592225
summary	0.5041468869894743
fraction	-0.570444036507979
noise	0.7908805764745921
geographical	-0.5610319906845689
petroleum	-0.6916184606961906
database	-0.5932701285928488
disability	0.9704924366378692
peaceful	0.7443535986240022
inland	-0.6993325361981988
punish	0.901713594328612
petersburg	-0.743976793717593
northwestern	-1.0618035539519042
finite	1.0286949622095565
constituency	-1.5130842369981108
confederation	-1.2612360179191455
sure	0.5627320965286344
determination	0.7128051265608519
unlikely	0.8550349846627796
monopoly	-0.7448360226117074
conceive	1.1280479424749499
communion	-0.6510469550266862
clerk	-0.6591152577893808
curriculum	-0.5331250792369246
wheat	-0.8676829160540365
harsh	0.6874690102413297
anxiety	0.7406898033805192
availability	0.5364684744272381
designation	-0.5971038616262376
rabbi	-0.5183100432623178
clinic	-1.1766427899710834
textile	-0.7626383397728205
lgbt	1.3332847077399492
outdoor	0.6541913999244571
crane	-0.7500747223384678
ratify	-0.68848781962879
chip	-0.7042168907355517
survivor	-0.8227211242774501
indo	-0.5917159481614362
privately	-0.6154355868347919
competitor	-0.8268382302485406
castro	0.7132998284942005
devastate	-0.8389861360192299
colonist	-0.7958112820051609
console	-0.5143066935706884
boycott	-0.518230237532407
southeastern	-1.0433825971267652
speculate	0.5148574814666063
installation	-0.7237108951667324
lenin	-0.5837291113566607
trademark	-0.6573606250240118
insight	0.6415755897760391
brick	-0.6490763002075255
critique	1.050027494697133
metre	-0.8815033502178267
logical	0.8560375785455108
parody	0.8593676970340312
airline	-1.4931091344915333
presbyterian	-0.5166951371356845
devil	0.5722240591421723
boil	0.5667924816370942
zhou	0.5106656108982861
stripe	-0.7545679099857807
strand	-0.9397564798127859
leftist	0.6098865689709783
friedrich	0.9119677678681909
chromosome	-0.9416130122262985
atmospheric	0.6390611951937899
tract	-0.7983539294218644
nancy	0.779377210419625
uranium	-0.9529592986218632
lease	-1.0590989131014794
nervous	0.5475360439158976
advertisement	0.5471479711122811
fortress	-1.7434162882273083
obvious	0.5224179277429357
unconstitutional	1.0692414906807244
impression	0.8769997082417831
morality	0.949024829082191
bankruptcy	-0.8075643057236448
subsidiary	-1.4049238592851907
impress	0.774497895501554
squad	-0.6658369619399309
literacy	0.5202886993065476
reproduction	0.8864082504878752
shoe	-0.5269849325995892
widow	-0.7316136409281171
truly	0.6968778264708817
alien	0.7050788062042557
toxic	0.5301101120421663
reliable	1.078252129023895
sultan	-1.0831003938801589
voluntary	0.9053523926995696
pleasure	1.1116207661107185
tribal	-1.1271149404346943
motivation	0.7640224517090246
accumulate	-0.6393915752414614
streak	-0.8590203543426469
guidance	0.7280207972507924
cure	0.8037044366355985
ecosystem	-0.6177205629646778
activism	0.5356017507147044
pale	0.5264744958840311
constantinople	-0.6378771597519517
kick	0.8719900902724476
consolidate	-1.0193341318517923
precedent	-0.7027796648908406
advocacy	1.2287484130356459
viking	-1.2890543430112302
deer	-0.5694376556202769
smooth	0.9439011251088232
corn	-0.5344430065597408
vacuum	0.5633256164146587
seminary	-1.5548383690547782
acre	-1.1268584751524031
northeastern	-1.162421600194648
mere	0.7772948298370466
baltic	-1.0776980783557522
ideological	0.7125195546541363
nationally	-0.5429515104624443
tier	-0.7912934860214591
endorsement	0.5452833231538534
rockefeller	-0.5933206879999489
effectiveness	0.6399608607171103
mccarthy	0.7762967371381819
drain	-0.7720209402614273
substantially	-0.9179162564687432
uncertain	0.7844985481351614
ease	0.6628619174007326
momentum	-0.6040553972125053
feast	-1.1719149369746449
alice	1.0889789811335504
aids	0.7465565493766917
guideline	-0.5387730430811644
pine	-0.6071617362031247
euro	-0.7665433008223772
helicopter	-0.5679530078778043
livestock	-0.9457873902283608
dramatically	-0.8284598800819367
occasional	0.6252785297110677
admire	0.5857581533491611
episcopal	-0.5220088216592558
complexity	0.6831683125346899
excellent	1.6676622396335006
cruiser	-0.8400213338318281
wash	-0.5742491756100208
stuart	0.7344528101384641
impeachment	0.682936466881074
franco	0.6280753118917346
vladimir	0.5343708505679388
terrain	-0.7259226739406586
bloc	-0.937710499856621
legion	-1.9432661936152729
elephant	-0.5765659949975088
prussian	-0.6213470031507313
dominance	-0.7624220784055069
carve	-0.5500424296478741
lineage	-1.7775009765755383
theorist	0.7928313195006922
interim	0.7865682442206889
silk	-0.8767296338046435
sailor	-0.6303476679895539
separately	-0.6399382026866078
acute	0.6736078294925392
apostle	-0.6817425563931465
gubernatorial	-0.7598148211836815
clan	-1.4893968463875351
dock	-1.1929502123966813
chick	-0.6898297793231905
putin	0.5019621204119176
closure	-0.6639299627859145
continuously	-0.8937742209527642
rejection	0.6539488979615271
banner	-0.727978135459125
crest	-0.6487168683670461
diocese	-2.351508163847029
detection	0.6706369677558541
persist	-0.5420526384841651
telegraph	-0.7710312332492322
notation	-0.5533326173317619
favorable	0.9253113279119134
default	-0.5782618294470012
collectively	0.5663485866971314
deliberately	0.515543935180176
necessity	0.700414901599288
trans	0.5630562121514231
intensity	0.5771675820433302
sheriff	-0.8442702000029385
aesthetic	0.7826729142107071
terminology	-0.5556772546842694
hymn	-0.7067877727095038
evaluation	1.035581421921961
affordable	0.9919327832758428
minimal	0.8427862869866658
extraordinary	1.5689339382806793
echo	0.9404602333670482
flash	0.6594361133902567
confederacy	-1.4836861244402826
semitic	0.6798889595083892
sanctuary	-0.6440472565591335
incentive	0.6649046950042248
princess	-1.1707980220671743
baron	-0.8475865991786122
extant	-1.1032042179722341
sicily	-0.9973181209061296
socially	0.577145628631115
warship	-1.37111702025868
differential	0.6299613646697253
reactor	-0.7972188349813223
romney	0.9185199667699636
grove	-1.0689022939186543
demolish	-0.5894382223486899
falcon	-0.7537037505535409
accordingly	0.67543703422416
sibling	-1.0698150405660272
strange	1.3358287372248014
auction	-0.7048032744787633
pocket	-1.0279531003907325
fraternity	-1.0557050451170653
recreation	0.964943897910416
dissolution	-0.750100085278973
populous	-0.6778114192420617
knock	0.7334039595443755
enlightenment	1.287482307292521
optical	0.5606476189568639
rough	1.0096224881708622
gore	0.53127457521623
nigeria	-0.7648896535392851
plateau	-1.1533734160475433
explicit	0.9431570318411104
leaf	-0.5538474889472127
smart	1.397269489010796
novelist	0.8430962099810131
blockade	-0.872603272087872
adverse	0.8179084726143628
selective	0.5876864223973826
comedian	0.9056875569222028
spokesman	0.5338178621605039
wise	1.66197491530329
eternal	0.8369945231825113
junction	-0.9363415118859848
fortification	-1.635723463841714
skilled	1.0389732016483322
freely	0.5470325206988491
covenant	-0.8092490932904184
tribune	-0.5827979552559555
remnant	-1.4116569731850177
swift	1.138918480166467
volcano	-0.6947975906077772
maternal	-0.6179784783162177
tablet	-0.8196763717569411
container	-0.7964956224896014
mall	-1.1108215898275375
reproductive	0.8977147229015827
acceptable	1.3787724850699306
nova	0.5521466971840711
punk	0.5038030582945794
reflection	1.083790011354722
dominion	-1.0919749342720024
imagine	1.0001643053255975
breathe	0.7199499057605863
fence	-0.7452284228056669
nobility	-1.1467574094422162
pius	0.7065986655652523
ranch	-1.7669290434569118
remarkable	0.860549938690383
homer	-0.5439732028316939
southwestern	-0.8774584524799138
cruz	0.7279630296397954
proximity	-0.7740839871112257
hail	0.8289564638398588
pardon	0.7968353665200993
lean	0.6477586934342979
assyrian	-0.7673140530241653
archipelago	-0.9868567697703838
artifact	-1.024315694114193
rookie	0.5070696910843253
wavelength	-0.5002138444688171
reservoir	-1.5349871308717409
shrine	-1.5442478409968317
inheritance	-0.6925048101693392
innocent	1.2640564679168165
dislike	0.7484863231657073
justification	0.5879798308014871
censorship	0.8107499293982983
rand	-0.6814865487976931
passive	1.1330319326370957
routine	-0.5413663185900077
refusal	-0.6446865224279463
adequate	0.8777416925877333
annexe	-1.3864133656024933
hardy	0.8607778989244252
plymouth	-0.5807131984038278
pyramid	-0.6080156024545431
tonne	-0.6277316124760546
julian	-0.8317875470966101
psychologist	0.7240366961341351
tight	0.5378527820575982
quiet	0.6165332074742764
digit	-1.4686074061319232
choir	-0.5257535350974649
nebraska	0.8651097910478711
pronunciation	-0.6456456982996315
timber	-1.3628406835487112
tough	1.000270937103778
flaw	0.5842240592464805
encode	-0.5539769523311406
passport	-0.6093068337067962
insufficient	1.025499175535515
surplus	-0.8396902603562921
dive	0.7933898124028929
empirical	0.6781153243500739
grid	-1.1446475625270978
sexuality	1.1493071988224983
working	0.5326935920165852
glacier	-1.4597965264692905
consonant	-0.7883216429036111
uncertainty	0.8486054722707195
thinker	0.6421587313525379
blog	0.6936023482121527
sediment	-0.9283480951562524
denial	1.2102468255907295
rick	1.1553227892145514
mock	1.0000432357192042
slavic	-0.6825780018698424
humanitarian	0.6680168146267533
successive	-0.524944183183834
levy	-0.6266540274955332
reef	-0.841910591116175
analytic	0.7728742770013923
tolerance	1.1686900448985398
populist	0.6623927489854395
devise	0.7290726481005549
naked	0.8499218177166767
sick	0.5037380308494903
electromagnetic	0.5501839406788349
harmful	1.0984574155881999
guild	-0.7528898045420647
manipulate	0.6289994129911065
amnesty	1.028790227137506
morrison	-0.8749868644517846
postal	-1.326250271871686
mislead	1.442801068071276
columnist	1.2330901717068627
creed	-0.6521977074444294
conscious	1.5745613491162658
harvey	0.9188284957781434
bobby	1.4356752904132009
witch	0.6003862433135511
conscience	0.9013111013919116
weakness	0.5528398231836036
decoration	-0.5524637242779136
offshore	-0.59286486543715
synagogue	-1.621293702046387
isle	-1.3086522943340242
attest	-0.68204644927755
songwriter	0.6620442457497121
happiness	1.378863307647407
anarchist	1.1123696584254503
wagon	-1.013204770628363
suffrage	0.6299311789916828
badly	-0.6162008926039562
apologize	0.597646072274074
romanian	-0.5193943768972531
evacuate	-0.6173988217487931
highland	-1.3381806577090174
prejudice	1.0278209075331688
leap	0.561481305398047
mentor	0.5611810339614749
recreational	0.5089738480746746
coastline	-1.0797052754787728
reservation	-1.311265122028999
behavioral	1.0434287280077117
killer	1.2190336775965989
fortify	-0.6372900651767851
innovative	1.1120811742875958
duchy	-1.8057095101976304
zhang	-0.5172364746686071
vulture	-0.7589273927733302
inferior	0.928153014741838
rhine	-0.6612476585432887
freud	0.7702257265336812
illustration	0.8921756710769841
taxpayer	-0.6706258999183774
babylonian	-0.6579650118947029
plaza	-1.0360150041524319
indirect	1.3643695708015002
lithuanian	-0.7138289650611114
regret	0.9135769479908048
genuine	0.9054209338501096
idaho	-1.1046393739525229
marker	-0.8888490747194737
dominican	-0.701520468108356
surname	-0.6064354015979916
derby	-0.7653609463013709
nominal	-0.6611492354422808
quit	0.7872465830296278
yemen	0.5633944710716605
accent	-0.7326755467802286
broadcasting	-0.9059525234624743
basilica	-1.8440343473921532
characterise	0.5673956588143483
excavation	-0.7344791598443408
unprecedented	0.8147144743707031
vocabulary	-0.6863354982342571
marvel	0.5491250918712467
arbitrary	1.7984953774139285
mortgage	-1.0921583080198616
beneficial	1.2384496442973614
advancement	0.6352502154186368
countryside	-1.3252510395832358
amid	-0.5339910226175562
courage	0.7461654914077371
lesbian	1.1532197121996433
angry	0.8670690665021539
steadily	-0.8990546972490847
mosaic	-1.0362062999047341
drought	-0.6325618560949806
flagship	-1.0063058068044484
ought	0.6791392909362912
allocate	-0.5579200703650713
hazard	0.6281230119057
footage	-0.5830020566936582
lifelong	0.5814204416237772
greatest	1.1337206953321584
robot	0.6284141425130656
miner	-0.9715168257243932
kitchen	-1.0421586032025516
plaque	-0.7813595531042665
feedback	1.138317406876013
secretly	-0.8324819249100983
herd	-1.2104856152145658
corridor	-1.5274877082556486
sect	-1.3163510204904014
periodic	-0.6812581291887909
insult	1.2264188062399626
negro	0.923344015609473
dairy	-0.9016771651804448
behave	0.7315390764269978
montgomery	0.7221833961084485
locomotive	-0.6652110193390399
limestone	-1.0090636203531176
humor	1.0048015057109296
arabian	-0.8399304333142936
brigadier	-0.5337976027803961
athenian	0.5427039973437786
composite	0.6109246376436204
comfort	1.1294470857828856
singular	0.6533199572004378
elderly	0.5820390323642641
attractive	1.5109297339804468
wilderness	-0.5559491394087672
cede	-0.9574975105060729
shareholder	-0.6599589739926159
sympathetic	1.248669251333922
loud	0.9105275711044668
algebraic	0.523866297735367
polynomial	0.5097288992255926
augustine	0.7187428165925667
baton	-0.5753034305525944
projection	0.5629619222017936
synod	-1.5001247599720955
cloth	-0.912648070952855
sophisticate	0.8374637928791344
laugh	0.907402237469796
statutory	-0.5918050222098827
observatory	-0.91603069473058
crust	-0.9195417239679956
altar	-0.6955081650521606
honey	-0.5187814943492413
holding	-1.7885315509774955
savage	1.2297197389416397
captivity	-0.724194795708172
punch	0.6950995069928467
photography	0.5105988630093634
casino	-1.4223104820121082
conversely	0.8222875390201807
nationality	-0.6096710745478049
covert	0.7137569861370139
liturgy	-1.4128994981874712
horizon	-0.6257425735821016
inherent	0.7849178318865597
entrepreneur	0.5707695486489683
helium	-0.5487920834566467
prairie	-0.9062950268853456
acoustic	0.5045223142951727
disappoint	0.6035929868812673
treasure	-1.4449195053530275
combustion	0.5582179464399815
pharmaceutical	-0.5673354100435972
beverage	-0.6087169200181961
bengal	-0.5555989452404901
distress	0.7818091484950855
flora	-0.5492297889431939
mansion	-2.0383462205063547
prose	0.9105605281074532
bully	0.583900935947895
mercy	0.5565692558884621
alternatively	1.154346429677389
crusade	-0.7209890512749553
furniture	-0.5376287935068831
simpson	0.8203715144190937
fierce	0.6807895060628653
allegiance	-0.6017366643063724
grande	0.5473042698577046
deprive	0.693725768243894
ambitious	1.2374715505284255
township	-1.7910185689106584
inventor	0.7427450064569712
zimbabwe	-0.7871768123004586
deliberate	1.2125868443399668
cord	-0.9040731524000876
tributary	-1.7269435618945863
consul	-0.6916493115568301
facial	0.7183983506984077
aboriginal	0.5515392404049635
strauss	0.7537090941914357
wetland	-1.330365420086309
coordination	0.6425124006345868
verbal	0.5873601343482733
lamb	-0.7387577667832375
kant	1.0879161320626736
hostage	-0.6660215128213167
deserve	0.9914436205290258
marsh	-0.8230450313130859
shed	-0.6566740064881742
ernst	0.9384744822746144
mint	-1.7109771743416786
acceleration	0.8263941092882305
pharaoh	-0.9255423364229499
sympathy	0.5424326211214066
inhibit	0.6009565857239068
marxism	0.7743567891884595
excite	1.6014842712320387
kirk	-1.2912721375469118
tang	-0.5610673755872995
suppression	0.722709632536862
spouse	-0.6225751820020378
absolutely	1.4256300141569227
fitness	0.7198819532059133
lowland	-1.0301222959533334
collegiate	-0.6741486019454896
woodland	-0.7728860415518284
carroll	0.7263357937335968
submission	0.5622661323286593
statewide	-0.6196568734012544
manipulation	1.1440872801467776
screenplay	0.5909335404867306
fission	0.5118425851687789
kilometer	-1.1790568544529378
neighbourhood	-1.619249516254058
adolescent	0.734592589258682
unpopular	0.5578015447827056
staple	-0.7463316426146775
shake	0.7212946199579164
inauguration	-0.6280602413462475
supernatural	1.2260925402515568
unstable	1.1946117236511782
precision	0.7161996980430558
careful	0.7918634749948978
catalogue	-1.1049679145216942
prone	0.6405366734252311
tolerate	0.5281641790643334
vicinity	-1.168484652414918
exaggerate	0.970072336262092
impressive	0.5936369677074254
pond	-0.95733461646887
hiss	1.069203182705678
bryant	1.095016342587769
genius	1.286440116353333
workplace	0.6719584511592984
carthage	-0.6470419927500188
intake	0.5516101806424558
imagination	0.5957700272556394
leipzig	-0.5452650701627135
pottery	-0.5519986777799204
contempt	0.8542985079111531
birthplace	-0.6109139448963106
prestige	-0.8473226940259337
apology	1.1535268127918243
flexible	0.8229231173172593
pipeline	-0.9452834003313909
rend	0.6226087121758609
unrelated	0.5146969685556542
freshwater	-1.0198437157087028
buchanan	0.6251786540087778
reopen	-0.6506030494201696
latino	0.7068459521979094
dealer	-0.598834736738354
pillar	-0.6372356680221856
georgian	-0.8355643484246684
entertain	1.0826531750499269
renovation	-1.0211737703066321
inadequate	1.5196445628535002
guilt	0.9855374246835708
mobility	0.8212966807186604
workforce	-0.7821837029187009
transgender	1.198623824864626
concede	0.5468100528232753
wool	-0.6083561265841126
fabric	-0.7652882020920515
humanist	1.1175676952116191
persistent	0.6012680283747613
motif	-1.1539398122113198
thrust	0.5251260736258699
probable	0.6777515951544046
dignity	0.6274621998891234
orchestral	0.5749756445875391
folklore	-1.0827490524970926
ratification	-0.5158623174575041
unofficial	0.5420761972200125
freight	-0.7905785143375397
authoritarian	0.6746958689764142
cadet	-0.853897693043109
buddha	1.0439460938796399
injection	0.610612727876287
heath	-0.91207666718401
stronghold	-1.838859073119238
todd	-0.5674661832454149
royalty	-0.8183094626292586
lethal	0.7415559945802671
thai	-0.5308282088954002
trunk	-1.088080772664398
herodotus	0.5788494665175676
divert	-0.6054389663040638
specialty	-0.8054078200366348
statesman	0.6131706638261676
confess	0.5111914523877203
commune	-1.0968932751566172
satire	1.0842559696175158
rigid	0.6210825378075242
fauna	-1.2863392683211714
liturgical	-1.1189175829058513
tram	-1.4887479078024626
hatred	0.869141525879968
ethiopian	-0.5259997257962823
smuggle	-0.7027741251513362
contradiction	0.7481672465801239
leisure	0.736938072135672
anatomy	0.6789377888198942
exposition	0.6550492932892666
telecommunication	-0.7153875026851892
subtropical	-0.7692436270881444
philippine	-0.8794294893741608
bismarck	-0.5411258558742702
excellence	0.7666087010875344
barely	-0.6307001975364983
nasser	1.126380938803777
articulate	1.4652688657515682
steppe	-0.9472091029165312
pier	-1.3233794858679175
hezbollah	0.7760590412362944
puzzle	0.5203151379246265
destructive	1.2187267923727632
embody	0.8368544870754704
mountainous	-0.5344895393936895
mughal	-0.6776526997455221
tonight	0.9541302343131974
till	-0.7298549090337474
heinrich	0.7550562922842801
brilliant	1.7189632056397386
infectious	0.8577537786914036
kiss	0.5352025487227365
abbreviate	0.7176275375531986
pretty	0.9259901709738187
generalize	0.8162574123125523
empress	-0.6981589323841035
shepherd	-0.9209094722755252
bold	1.259110902028624
realistic	1.2527418518438935
twist	0.663880342617631
hedge	-0.5082217529416084
compression	0.6668131742626429
dismissal	0.5619237865321338
pete	0.8258074251934886
preacher	0.5032813732977957
shout	0.946299685165286
nickel	-0.790753789478913
exceptional	1.333365395432338
besiege	-0.9337677489966154
unusually	1.0761309145018458
westward	-0.7111010858789086
grandmother	-1.0326848036202136
mast	-0.8367561134509742
illegally	-0.7597533280495554
nietzsche	1.6817257163347676
brexit	1.0621863491833208
mccartney	0.6166075269866269
photographer	0.9410672849626279
epistle	-0.6819052156060934
emphasise	0.5193478981964289
prominently	-0.5429486064240336
cabin	-1.0078219479037216
convoy	-1.2195051509479526
overview	0.7132110900711268
underwater	0.6154739442281425
subjective	1.7146793057909235
yearly	-0.659817102830857
warehouse	-1.5326836500316858
unexpected	1.0786273535341024
diabetes	0.7210049531422555
zionist	0.5431903172284365
victorious	-0.5289304959587753
realism	0.9158973541343584
assad	0.6329526051704306
incorrect	1.7761317930417135
patriotic	0.7730118613690138
pharmacy	-1.3615656369365752
spray	0.7631080101709813
panzer	-0.8151784872170538
hometown	-1.2922236858867109
hamlet	-1.50464592827484
contingent	-0.570399796590209
primate	-0.619103318080306
blunt	1.1864481470547616
nice	1.250846430659294
carol	-1.2206165301031433
unnecessary	1.68661831272766
nutrition	0.6719283689162694
parenthood	0.6510784849524498
copenhagen	0.7212088927626609
endowment	-0.9662103815935552
ineffective	1.1609799290890803
tory	0.6649841866455972
manifold	0.5763536496087909
definite	0.950020221527666
biodiversity	-0.8632119226967916
pornography	1.1401341920718548
transparency	1.0012441459111872
intentionally	0.925136829726398
homo	1.0624782799277457
bang	0.7428339610341936
incomplete	0.8724367071408778
judgement	0.7640030877664685
a.d.	-0.8458743893424979
perfectly	0.6455360781401396
paternal	-0.805471315048635
spontaneous	1.2360999872907996
conjecture	0.6462624981068075
lamp	-0.5042317276820539
processor	-0.7333201181609184
medicaid	-1.0038764551281931
iphone	-1.0418462809175253
inconsistent	1.0183325508842245
kilometre	-1.1867143785348162
alike	1.098660827614367
detachment	-0.7640156403867877
adjustment	0.5260431179776788
gong	-0.5632792981341481
maple	-0.6377111985348165
mercenary	-0.8966739801689982
longstreet	0.5215960429050028
mound	-0.5824194997549057
baghdad	0.5271321695763618
ancestral	-1.1514790619257838
directive	-0.5517575257690623
supplier	-1.0965913916006684
supportive	0.9584137930214638
communal	-0.5475442893803121
stork	-0.7804553749738261
estuary	-0.5887818190967664
topological	0.6864850088022649
worthy	1.0754749830812216
helmet	-0.8438954586163163
falsely	0.6212392600718886
moisture	-0.5048995921388268
superintendent	-0.6386360411997885
ultra	0.7065928026713664
pilgrimage	-0.5062840423197486
flock	-0.6012744545005262
poetic	0.6745869661972392
problematic	0.904859653674066
categorize	0.5717950088437647
feudal	-0.8893184040207416
uganda	0.7511498814274091
discredit	0.6429331828840077
psalm	-0.6711390090786153
variously	0.5758143747225404
tenant	-0.8805899607250467
constellation	-1.135217419519904
crosse	-1.5408224311540837
calm	1.3467071345075965
strive	1.0378479027422145
offend	0.8846297692507505
remind	0.7917173979803921
bare	0.6831888458691537
canton	-1.8655046599451448
reorganize	-0.8381753151770681
investigative	0.929420389700681
heroic	0.8851612880825996
aristocracy	-1.0253899531089699
landowner	-1.611324340570718
sensitivity	0.6494413651525974
modernize	-0.8710243254899979
positively	0.9683528105379082
mortal	0.5046556501183659
betray	0.5114573976024985
extremist	1.0913938358426094
correction	1.1558908721199261
customary	-1.0632718349806964
interactive	1.2975411419756708
paine	0.6416716339881532
manor	-1.420364224468358
audit	0.5131510841893032
lineup	-0.7520628836937249
vault	-1.4302862096810711
attachment	0.6911289473064244
finale	0.5372700355947018
continually	-0.5762775385810528
lebanese	-0.6965285081387265
sensation	1.1123006753623486
harmonic	0.72280652821064
pilgrim	-1.112467764876783
shame	0.8193279807455838
emancipation	0.5122688825940713
sonata	0.5089704310521483
conrad	1.0298987366259098
authentic	0.93031272967346
damascus	0.7183615601534257
prolific	0.7097157284151763
nebula	-0.6907718437723815
scientology	0.5600556707940996
accession	-0.5982166631147265
misconduct	0.5110161781776696
instant	1.1816821957472712
feminism	1.0428102147998288
subscriber	-0.5795431560836732
councillor	-0.6261072924826294
boulevard	-1.1025469643063843
caliphate	-0.9117654820438474
please	0.6328209325438365
reviewer	0.6868695421144366
argentine	0.5205937572754921
desirable	1.2876103189773858
abolitionist	0.8977279304526746
deportation	-0.5246541573433205
morale	-0.5650488925166428
calgary	-0.5053111581364647
excavate	-1.0810146886506118
edict	-0.6316721296170726
outspoken	1.316360041499138
adrian	0.6822418240481056
tile	-0.7421805664198473
airfield	-1.7400804900098592
propel	0.5843944526277483
iberian	-0.5269173565320671
robbery	-0.5664566070772707
equator	-0.7347449002554641
accountability	1.1565210670232773
waterway	-1.1227238771971315
incline	1.0229343022219837
archaic	0.6830997002543882
impair	0.8582573519088328
unconscious	1.4359296878683383
distort	0.8121875817887485
merchandise	-0.6369186465162784
terrible	1.10952528542839
electorate	-0.8582362848101184
thread	-0.6480491261463612
safely	-0.5962293692864478
azerbaijan	0.8134538917802274
notre	0.7819200581870973
trek	-0.8556631086394191
buck	0.6465565112885088
imitate	0.5472621836233884
renovate	-0.9329690997838044
intimate	0.9356147562793922
motorway	-1.1587155039887875
banker	-0.7217467562295496
patriarch	-1.1516126095812071
creativity	1.438802785007283
envision	0.5985512114129959
referee	0.549134821863845
coronation	-0.9469465417787432
inevitable	1.2832817493472248
advanced	0.6733479984104633
tibet	1.2111654420150444
procession	-0.9619267532252708
